frequency_Hz,period_s,power_A0,power_A1,power_A2,above_1pct_FAP_A0,above_1pct_FAP_A1,above_1pct_FAP_A2
0.04700430,21.27,0.000000,0.005703,0.067479,0,0,0
0.04756203,21.03,0.000000,0.737937,0.801936,0,0,0
0.04812639,20.78,0.000000,0.753512,0.166118,0,0,0
0.04869744,20.53,0.000000,0.638199,1.393179,0,0,0
0.04927526,20.29,0.000000,0.638912,0.859052,0,0,0
0.04985995,20.06,0.000000,0.087497,0.073747,0,0,0
0.05045157,19.82,0.000000,0.586994,0.269934,0,0,0
0.05105021,19.59,0.000000,0.060597,0.343655,0,0,0
0.05165595,19.36,0.000000,0.027072,0.363057,0,0,0
0.05226888,19.13,0.000000,1.438547,1.407687,0,0,0
0.05288909,18.91,0.000000,0.878145,0.625028,0,0,0
0.05351665,18.69,0.000000,0.179290,1.146984,0,0,0
0.05415166,18.47,0.000000,0.676452,2.135959,0,0,0
0.05479420,18.25,0.000000,0.616618,0.021983,0,0,0
0.05544437,18.04,0.000000,0.196542,0.111004,0,0,0
0.05610225,17.82,0.000000,0.756050,2.105912,0,0,0
0.05676794,17.62,0.000000,0.103938,0.482180,0,0,0
0.05744153,17.41,0.000000,0.452036,0.100823,0,0,0
0.05812311,17.20,0.000000,1.514105,3.612040,0,0,0
0.05881278,17.00,0.000000,0.019908,0.331797,0,0,0
0.05951063,16.80,0.000000,0.166324,1.430542,0,0,0
0.06021676,16.61,0.000000,2.722070,1.064814,0,0,0
0.06093128,16.41,0.000000,1.611653,0.416181,0,0,0
0.06165426,16.22,0.000000,0.727078,0.799413,0,0,0
0.06238583,16.03,0.000000,0.132631,0.259149,0,0,0
0.06312608,15.84,0.000000,1.127300,1.644036,0,0,0
0.06387511,15.66,0.000000,2.369119,1.113510,0,0,0
0.06463303,15.47,0.000000,0.060912,0.632745,0,0,0
0.06539994,15.29,0.000000,0.710449,0.584283,0,0,0
0.06617596,15.11,0.000000,1.023034,1.123945,0,0,0
0.06696118,14.93,0.000000,0.906969,0.103129,0,0,0
0.06775571,14.76,0.000000,0.305337,1.164747,0,0,0
0.06855968,14.59,0.000000,0.299566,1.285973,0,0,0
0.06937318,14.41,0.000000,2.003527,2.026076,0,0,0
0.07019634,14.25,0.000000,0.087713,0.322032,0,0,0
0.07102927,14.08,0.000000,0.306547,0.090291,0,0,0
0.07187207,13.91,0.000000,0.120617,0.674744,0,0,0
0.07272488,13.75,0.000000,2.364904,3.768673,0,0,0
0.07358781,13.59,0.000000,0.805909,2.336625,0,0,0
0.07446098,13.43,0.000000,0.483580,3.669799,0,0,0
0.07534450,13.27,0.000000,2.363961,1.457735,0,0,0
0.07623852,13.12,0.000000,2.610100,2.794729,0,0,0
0.07714314,12.96,0.000000,3.088557,1.043023,0,0,0
0.07805849,12.81,0.000000,7.062471,4.047383,0,0,0
0.07898470,12.66,0.000000,5.970108,5.482155,0,0,0
0.07992191,12.51,0.000000,3.073301,4.046734,0,0,0
0.08087023,12.37,0.000000,1.091622,0.021969,0,0,0
0.08182981,12.22,0.000000,0.966180,1.485654,0,0,0
0.08280077,12.08,0.000000,6.292018,1.268297,0,0,0
0.08378326,11.94,0.000000,1.179714,0.049334,0,0,0
0.08477740,11.80,0.000000,0.063083,0.339237,0,0,0
0.08578334,11.66,0.000000,0.401007,0.863824,0,0,0
0.08680121,11.52,0.000000,2.538799,1.002909,0,0,0
0.08783116,11.39,0.000000,1.515807,5.076467,0,0,0
0.08887334,11.25,0.000000,0.448575,1.536762,0,0,0
0.08992788,11.12,0.000000,6.310169,0.982527,0,0,0
0.09099493,10.99,0.000000,1.304212,1.905958,0,0,0
0.09207464,10.86,0.000000,2.454205,2.452776,0,0,0
0.09316717,10.73,0.000000,4.479170,5.690648,0,0,0
0.09427266,10.61,0.000000,7.881538,4.080911,0,0,0
0.09539126,10.48,0.000000,0.145138,0.248771,0,0,0
0.09652314,10.36,0.000000,1.774298,1.184224,0,0,0
0.09766845,10.24,0.000000,10.843861,4.404279,0,1,0
0.09882735,10.12,0.000000,0.343887,2.409301,0,0,0
0.10000000,10.00,0.000000,2.001507,6.718346,0,0,0
